"Year","State","Value"
1961,"WI",0.139823858976356
1961,"WV",0.0905691656021187
1961,"WY",0.0920187810346687
1962,"AL",0.314190324749994
1962,"AR",0.254977022786299
1962,"AZ",0.10744432681822
1962,"CA",1.1087229012427
1962,"CO",0.130355248001726
1962,"CT",0.0319228460819442
1962,"DE",0.0501183267942526
1962,"FL",0.782908665260585
1962,"GA",0.276844646901626
1962,"IA",0.37812017160593
1962,"ID",0.168138593598332
1962,"IL",0.431164708497609
1962,"IN",0.229091066185723
1962,"KS",0.201983092381991
1962,"KY",0.232994006255468
1962,"LA",0.278250179035795
1962,"MA",0.0600130538305751
1962,"MD",0.101574099056886
1962,"ME",0.177977098996968
1962,"MI",0.694383036777835
1962,"MN",0.292629691061392
1962,"MO",0.168808869821563
1962,"MS",0.592752329742232
1962,"MT",0.271917523817513
1962,"NC",0.398545927834434
1962,"ND",0.1323291375364
1962,"NE",0.226290291682146
1962,"NH",0.0267979449470922
1962,"NJ",0.135055486955792
1962,"NM",0.111719570493846
1962,"NV",0.0190054558821767
1962,"NY",0.384079807902022
1962,"OH",0.279893436792215
1962,"OK",0.32498652593862
1962,"OR",0.257957222308771
1962,"PA",0.22832402351193
1962,"RI",0.00333462110081848
1962,"SC",0.255071910913514
1962,"SD",0.137304819825758
1962,"TN",0.158171314726713
1962,"TX",0.856193637638261
1962,"UT",0.0675265897875298
1962,"VA",0.215440682109603
1962,"VT",0.0863221719774228
1962,"WA",0.990875850899373
1962,"WI",0.154300963605642
1962,"WV",0.100363018994092
1962,"WY",0.0879851589751579
1963,"AL",0.322252013111446
1963,"AR",0.272685927399486
1963,"AZ",0.109640509461095
1963,"CA",1.03673828202332
1963,"CO",0.126061050487136
1963,"CT",0.0262191429410284
1963,"DE",0.0471974547676969
1963,"FL",0.667723721404005
1963,"GA",0.313716859803228
1963,"IA",0.387579000802905
1963,"ID",0.168800659580332
1963,"IL",0.461582394693638
1963,"IN",0.261095700504512
1963,"KS",0.192852837369828
1963,"KY",0.256128250626146
1963,"LA",0.310749445396479
1963,"MA",0.0451678872098458
1963,"MD",0.103080865375628
1963,"ME",0.132691770944432
1963,"MI",0.551362572770741
1963,"MN",0.353299441921219
1963,"MO",0.189033562021403
1963,"MS",0.771712457487986
1963,"MT",0.27409182714777
1963,"NC",0.387863688568792
1963,"ND",0.153385950962887
1963,"NE",0.223065208575503
1963,"NH",0.0208774447613455
1963,"NJ",0.113846836063609
1963,"NM",0.102394716251034
1963,"NV",0.0145058137260776
1963,"NY",0.335753197598476
1963,"OH",0.264650974031421
1963,"OK",0.372163801694489
1963,"OR",0.248207609021295
1963,"PA",0.191007091087756
1963,"RI",0.00283176657878654
1963,"SC",0.271475318825123
1963,"SD",0.146935448488262
1963,"TN",0.175893079918991
1963,"TX",1.02184015135355
1963,"UT",0.0497700260764317
1963,"VA",0.207749755653289
1963,"VT",0.0781867091447266
1963,"WA",1.27688427504883
1963,"WI",0.170271785085144
1963,"WV",0.116325116936499
1963,"WY",0.0805286743202272
1964,"AL",0.404092079999571
1964,"AR",0.340872211644009
1964,"AZ",0.11834716852613
1964,"CA",1.03126723956523
1964,"CO",0.122670414514602
1964,"CT",0.0218274493391015
1964,"DE",0.0461535491269908
1964,"FL",0.702270284971299
1964,"GA",0.358203782161132
1964,"IA",0.411742457128477
1964,"ID",0.180870017975481
1964,"IL",0.516177880570901
1964,"IN",0.231032379594233
1964,"KS",0.209753741896054
1964,"KY",0.264177773437032
1964,"LA",0.377954354620298
1964,"MA",0.0316067266168946
